audio_file,text,speaker
wavs/utt_03818.wav,"అందుకు కమల అలాగటమ్మ చెల్లి ఎవ్వరితోను చెప్పను అంటే ఒక రహస్యం చెబుతాను అని చెతిలో చెయ్యి వేయించుకొని ఇలా అన్నది చెల్లి ఈమద్యనే, మా ఇలువేల్పు అయిన రుక్మిణికాంత మా భక్తికి మెచ్చి ప్రత్యక్షమైంది స్పర్శవేది అనే ఒక మహత్తరమైన వస్తువును అనుగ్రహించింది దానితో ఏది తాకితే అది బంగారమైపోతుంది మేము దానితోనే బంగారం చేసుకొనటం వల్ల దరిద్రబాధ పోయింది ఇప్పుడు సంసారం బాగా సాగిపోతూంది ఆ స్పర్శవేది, నీకిస్తాను నీకు కావలసినంత బంగారం తయారు చేసుకొని దానిని మళ్లి నాకు జాగర్తగా ఇచ్చేసెయి ఇదిగో ఈ రహస్యం నీ భర్తకైనా చెప్పకూడదు సుమా అంటూ గబ గబా ఇన్టికి వెళ్లి స్పర్శవేది తెచ్చి ఇచ్చింది.",speaker_1
wavs/utt_03819.wav,"నామదేవుని భార్య ఆనందపరవశత్వం పొందింది కనపడిన వస్తువుకల్లా స్పర్శవేది తాకించి బంగారం చేసుకొని దానితో సమస్త పదార్థాలూ కొనుక్కుని సుఖంగా ఉన్నది ఈ సందడిలో, స్పర్శవేది తిరుగ కమలాబాయికి ఇవ్వటం మరిచేపోయింది.",speaker_2
wavs/utt_03820.wav,"అమె ఇలా ఉప్పొంగిపోతూవున్న సమయంలో నామదేవుడు ఇంటికి వచ్చి ఇల్లంతా, బంగారం కావటం చూచి అమిత ఆశ్చర్యపోయాడు వంట చేసుకుంటున్న భార్యను పిలిచి మనకీ బంగారు పాత్రలన్ని ఎక్కడివి ఎవరిచ్చారు అంటూ ప్రశ్నలు కుప్పించాడు అందుకామె ముందు భోజనానికి లేవండి తరువాత అన్నీ చెపుతాను అని సర్దుబాటు చేయబోయింది.",speaker_1
wavs/utt_03821.wav,"కాని నామదేవుడు ఉగ్రుడై ఓసి ఇల్లాలా ఈ ఆటలన్ని, నాదగ్గర సాగవు చెప్పు అని గద్దించాడు అప్పుడామె హడలిపోతూ స్పర్శవేదిని గురుంచిన వివరాలన్ని దాచకుండా చెప్పేసింది అందుకు నామదేవుడు దుర్మార్గురాలా ఎంతపని చేశావు ధనమనేధి సన్నిపాతరోగం వంటిదని తెలీదా మాతాపుత్ర, విరోధాయ హిరణ్యాయనమోనమ అనే శాస్త్రవాక్యం వినలేదా తే ఆ స్పర్శవేది ఇటు తే అని చెప్పి అడిగి పుచ్చుకుని వేవేగా భీమరధికి వెళ్లి మొలలోతు ప్రవాహంలో దిగి స్పర్శవేదిని గిరగిర తిప్పి విసిరేసి తేలికైన హృదయంతో ఇంటికి వచ్చేశాడు.",speaker_2
wavs/utt_03822.wav,నామదేవుని ఇంట్లో ఇలా వుండగా పనిమీద ఊరికి వెళ్లిన భాగవతుడు ఇంటికి వచ్చి కంటికి మింటికి ఏకధారగా ఏడుస్తున్న భార్యను చూచి ఎందుకలా విచారిస్తున్నావు అని అడిగాడు దాచడానికి వీలు లేక కమల చేసిన తప్పిదం చెప్పివేసింది.,speaker_1
wavs/utt_03823.wav,"అప్పుడా భాగవతుడు నిప్పుతొక్కిన కోతివలె గెన్తులేస్తూ రక్కసి ఆడదాని నోట్లో నువుగింజ నానదు కదా పిట్టకైనా తెలియనీయవద్దని ఇంతా చెప్పినందుకు రహస్యం వెల్లడించడమె కాకుండా వస్తు నాశనమే చేసుకువచ్చావా నిన్నేం చేస్తే పాపమున్నది అంటూ చిందులు తొక్కాడు ఆ మట్టునే, నామదేవుని ఇంటికి వెళ్లి నాకు ప్రాణ సమానమైన, స్పర్శవేదిని ఎలాగైనాసరే తెచ్చి నా కిచ్చివేయి అదిలేకుంటే నా బ్రతుకే వ్యర్థమైపోతుంది ఇవ్వకపోతివా, నేనూ నాభార్యపిల్లలు అందరమూ ప్రాయోపవేశం చేసి నీ గడపలో ప్రాణాలు విడుస్తాము ఈ విధంగా బ్రహ్మహత్యా పాతకం నిన్ను చుట్టుకుంటుంది, అని తన ఆవేదన వెల్లడించాడు ఆ ప్రకారం భాగవతుడు కుటుంబ సహితంగా ఆభోజనం ఉండి ప్రాణంమీదికి తెచ్చుకున్నాడు.",speaker_2
wavs/utt_03824.wav,"అందుకు నామదేవుడు ఓయీ, భాగవతోత్తమా నీ స్పర్శవేదిని భీమరథిలో విసిరివేశాను మన ఉభయుల, శ్రేయస్సూకోరే యిలా చేశాను ధనమంటే భక్తుల్ని దేముడికి దూరం చేసే అనర్దకమైన పదార్థం అఙ్ఞానం చేత దీనికోసం లోకులు పాకులాడతారు మీ ఇంటిలో ప్రారంభమైన ఈ అఙ్ఞానం అంటురోగంలాగా మా ఇంటికి కూడా పాకింది అందుకనే ఈ పని చేశాను అంటూ ధనంమీద భాగవతునికి విరక్తి కలిగించడానికి ప్రయత్నించాడు.",speaker_1
wavs/utt_03825.wav,భాగవతుడు ఈ మాటలకు తృప్తిపడకపోవటం గమనించి.,speaker_2
wavs/utt_03826.wav,భాగవతాగ్రేసరా పొరవేసిన మీ స్పర్శవేదిని మీకు వెతికి ఇస్తాను రండి అంటూ అతనిని వెంటబెట్టుకు భీమరథివద్దకు వెళ్లాడు.,speaker_1
wavs/utt_03827.wav,"నామదేవుడు అతనిని గట్టుమీద నించోబెట్టి నదిలో ఒక్క మునుకువేసి గుప్పిలినిండా ఇన్ని రాళ్లు తీసుకవచ్చాడు అయ్యా భాగవతా నా గుపిట్లో ఉన్న వన్నీ స్పర్శవేదులే అందులో నీది ఏదో పరిక్షించి తీసుకో తక్కిన వాటి కోసం, ఆశ పడితివంటే నీ తల వేయి వ్రక్కలవుతుందిసుమా అంటూ గుప్పిట విప్పాడు.",speaker_2
wavs/utt_03828.wav,అందులో ఉన్నవన్నీ స్పర్శవేదులే అన్నీ ఒక్కలాగునే ఉన్నాయి తాకిస్తే బంగారుచేసే గుణం వాటన్నింటికీ ఉన్నది ఎంత పరిక్షించినా భాగవతుడు తన స్పర్శవేదిని గుర్తించలేకపోయాడు చివరకు విసిగి ఆ రాళ్లన్ని నదిలోకి విసిరివేశాడు భగవంతుని అనుగ్రహంవల్ల అతనికి విరక్తి కలిగి ఆత్మఙ్ఞానం ఉదయించింది అప్పుడు భాగవతుడు తన ఆఙ్ఞానానికి సిగ్గుపడి నామదేవుని కాళ్లపై పడ్డాడు.,speaker_1
wavs/utt_03829.wav,"నాకీ రాతిరత్నాలు వద్దేవద్దు జన్మరాహిత్యం, చేసేటటువంటిన్ని ముక్తిప్రదమైనటువంటిన్ని మణి కటాక్షించు మని కోరాడు అప్పుడు నామదేవుడు అతనిని లేవనెత్తి కృతార్థుడవైనావు అని చెప్పి పంచాక్షరి మంత్రం ఉపదేశించాడు.",speaker_2
wavs/utt_03830.wav,నమ్మినబంటు.,speaker_1
wavs/utt_03831.wav,"కర్పూరద్వీపరాజు, కొలువులో దూరదర్శి అనే నమ్మకమైన మంత్రి ఉండేవాడు అతని సహాయంతో రాజు అనేక సంవత్సరాలు చక్కగా రాజ్యం పాలించాడు ఆయన ఒకరోజున మంత్రిని దగ్గరకు పిలిచి దూరదర్శీ నాకు కాలం సమీపించింది కనుక రాజ్యభారమంతా నీ చేతులలో పెడుతున్నాను నా ప్రేమకు ఆలవాలమైన చిన్నారి రూపధరుణ్ణి కూడా నీకు వప్పగిస్తున్నాను ఎలా చూచుకొంటావో అన్నాడు.",speaker_2
wavs/utt_03832.wav,"మళ్లీ ఒక్కసారి చెబుతున్నను కుర్రవానిని ఇశ్టం వచ్చినట్టల్లా మనలనీ కాని తూర్పువైపున, చిట్టచివర గదిమట్టుకు ప్రవేశించనీయవద్దు ప్రవేశించినట్టై తీరని కష్టాలకు పాల్పడవలసి వస్తుంది అని హెచ్చరిక చేశాడు తప్పక, మీ మాట నెరవేరుస్తా నని దూరదర్శి వాగ్దానం చెయగా రాజు నిశ్చింతగా దేహయాత్ర చాలించాడు రూపధరుడు పెద్దవాడవుతున్న కొద్దీ దూరదర్శి క్రమంగా అతనికి రాజ్యం హస్తగతం చెయసాగాడు కీలకాలాన్ని విప్పి చెప్పాడు కోట యావత్తూ వప్పగించాడు కాని తూర్పువైపున చిట్టచివరి గది తాళాలు మటుకు ఎన్నడూ తీయలేదు అతడు బిగబట్టిన కొద్ది రూపధరునికి ఆ గదే చూడాలని ఆరటం ఎక్కువ కాజొచ్చింది.",speaker_1
wavs/utt_03833.wav,రూపధరుడు పట్టుపట్టగా మంత్రి ఇక కాదనటానికి వీలులేకపోయింది దూరదర్శి గదితలుపు తెరిచాడు త్రిలోకసుందరి ఐన ఒక చక్కదనాల చిన్నదాని పటం ఎదుట కనిపించింది అది చూస్తూనే రూపధరుడు సోలిపాయాడు కొంతసేపటికి తేరుకుని ఈ సుందరి ఎవరు ఇటువంటి కన్య నిజంగా భూలోకమందున్నదా నిజంగానే ఉన్నట్టయితే ఈమెను పెళ్ళాడని జన్మ ఒక జన్మ అంటూ అమే చరిత్ర చెప్పమని కూర్చున్నాడు.,speaker_2
wavs/utt_03834.wav,ఇంత జరిగిన తరువాత ఇక దాచి ప్రయోజన మేమున్నది ఇందువల్ల చిక్కులు రానున్నవని కదా చెప్పాడు ప్రభువు కానీ కంఠంలో ప్రాణమున్నంత వరకు నా రూపధరునికి ఎట్టి ప్రమాదమూ రాకుండా చూస్తాను అని మనసు ధృఢపరుచుకొని ఆ సుందరిని గురుంచి ఇలా చెప్పాడు.,speaker_1
wavs/utt_03835.wav,రూపధరా ఈమె హేమరాజ పుత్రి స్వర్ణలత ఈమే నివసించే కోటంతా బంగారమే కోటలోపల గల సమస్తమైన వస్తుసామగ్రులూ బంగారమే ఈమెకు బంగారమంటే ఎంతో ప్రీతి ఈ విషయంలో తృప్తి పరిస్తే ఆమె నిన్ను వరించవచ్చు అని రహస్యం వెళ్లడించాడు రూపధరుడు ఉప్పొంగిపోయాడు.,speaker_2
wavs/utt_03836.wav,"హేమరాజ్యం చేరుకోగానే దూరదర్శి కొన్ని కానుకలు మచ్చుకి చేత పట్టుకొని రాజపుత్రి మందిరానికి వెళ్లాడు ఇవిచూచి ఆమె తన్మయురాలైపోయింది దూరదర్శి అమ్మా మావద్దగల రకాలు ఇన్నీ అన్నీ అని నోటి మాటలతో చెప్ప వలను కాదు మీరు ఓడవద్దకు వచ్చి, చూచుకోవచ్చు అని చెప్పాడు కానుకలపైనుండే సరదా కొద్ది ఆమె ఒక్కసారి చూచి ఇప్పుడే తిరిగి వచ్చేదా, మనుకొని పిట్టకు తెలియకుండా అతనివెంట బయల్దేరింది.",speaker_1
wavs/utt_03837.wav,"స్వర్ణలత ఓడ యొక్కి, సరకు చూడనారంభించింది చూడటమేమిటి ఆ అపురూపాలను తిలికిస్తూ పరవశురాలైపోయింది ఇది కనిపెట్టి రూపధరుడు ఓడ లంగరు నిప్పేసి తెరచాపలన్నీ ఎత్తివేయమన్నాడు అలా చేసేసరికి ఓడ శరవేగంతో పోసాగింది.",speaker_2
wavs/utt_03838.wav,"కావలసిన కానుకలు, ఎంచుకుని స్వర్ణలత ఇక మరలిపోదా మనుకునేసరికి అప్పటికప్పుడే ఓడ నడిసముద్రంలో ఉన్నదాయె ఆమె ఏం చేయగలదు పాపం ఏదో మోసం జరిగిందని పట్టరాని దుఃఖంతో ఓడ నుండి సముద్రంలోకి ఉరకబోయింది.",speaker_1
wavs/utt_03839.wav,ఈ విధంగా రూపధరుడు ఆమెను సముదాయిస్తూవుండగా అక్కద దూరదర్శి ఎదుట మూడుపిట్టలు వచ్చి వాలి మానవ భాషలో యిలా మాట్లాడుకోసాగాయి.,speaker_2
wavs/utt_03840.wav,"అక్కా ఈ రాజకుమారుడు కష్టపడి, స్వర్ణలతను తెచ్చుకున్నాడే కాని ఆమె అతనికి తక్కేవరకు నమ్మకంలేదు ఏమీ అంటే ఓడ తీరం చేరుకోగానే ఒక అందమైన పంచకల్యాణి తాయారుగావుంటుంది అది యెక్కి స్వారిచేదామని రాజకుమారునికి బుద్దిపుడుతుంది ఎక్కి ఎక్కటంతోనే ఆ గుర్రం అతనిని ఎక్కడికో తీసుకుపోతుంది అందుచేత అతనికి రాజపుత్రితో ఎడబాటు కలుగబోతుంది అని చెప్పింది మరి ఈ అపాయం తప్పించుకునే దారిలేదా అని రెండవ పక్షి అడిగింది లేకేమీ ఆ గుర్రం జీనులో ఉండే, బాకు తీసి డొక్కలో ఒక్కపోటు పొడిస్తే అది చచ్చి వూరుకుంటుంది అన్నది ఐతే ఈ కీలకం రాజపుత్రుని చెవినవేస్తే తగు జాగ్రత్తలో ఉండవచ్చు కదా అన్నది రెండోపక్షి అందుకు మళ్లి మొదతిపక్షి అక్కడే వున్నది చిక్కు ఈ రహస్యం అతనికి ఎవరు వెల్లడిస్తారో వాళ్లు పాదం నుండి నడుంవరకు శిలగా మారిపోతారు సుమా అని బదులు చెప్పి వూరుకున్నది.",speaker_1
wavs/utt_03841.wav,అంతట రెండవపక్షి చెల్లి నీవు చెప్పిన గండం ఎలా ఐనా తప్పించుకొని రాజపుత్రుడు బయటపడవచ్చు కాని నాకు తెలిసిన ప్రమాదమొకటి ఉన్నది వీరు కోట చేరుకోగానే ఒక గదిలో ఆకర్షణీయమైన మధుపర్కాలు కంటపడుతై వాటిని ఒంటిపైన వేసుకొనేసరికల్లా రక్తమాంసలు హరించిపోయి అస్థిపంజరం మటుకు మిగులుతుంది అని చెప్పింది.,speaker_2
wavs/utt_03842.wav,"దీనికి విరుగుడు లేదా అని మొదటి పక్షి ప్రశ్నించగా లేకేమీ దానిని వెంటనే అగ్గిలో పడవేసి, బుగ్గిచేసివేయాలి ఐతే ఈ రహస్యం వెల్లడించినవాళ్లు నడుము నుండి గుండె వరకూ శిల అయిపోతారు కనుక దీనిని రాజపుత్రుడు తెలుసుకొని జాగర్తపడే మార్గం లేదుకదా అని విచారిస్తున్నాను అన్నది.",speaker_1
wavs/utt_03843.wav,"అప్పుడు మూడవపక్షి చెల్లెల్లారా ఏవిధి చేతనైనా రూపధరుడు మొదట రెండు ఆపదల నుండి, తప్పించుకోవచ్చు వీటినిమించి నాకు తెలిసిన గొప్ప గండం ఒకటున్నది అనేసరికల్లా అది యేమిటో చెప్పమని తక్కిన పక్షులు వేగిరపెట్టినై.",speaker_2
wavs/utt_03844.wav,"అందుకు ముడవపక్షి రూపధరుడుకి స్వర్ణలతకు వివాహం జరుగుతుంది నిండు దర్బారులో పాటకచ్చేరి జరుగుతూవుండగా రాజపుత్రి, ముఖం పాలిపోయి ఆమె పడిపోతుంది అప్పుడు ఎవరైనా ఆమెను లేవదీసి ముద్దుపెట్టుకోవాలె లేకపోతే ఆమె చనిపోతుంది ఐతే ఈ భోగట్టా రాజపుత్రునికి తెలియటానికి వీల్లేదు చెప్పిన వాళ్లు పాదంనుండి శిరస్సువరకూ శిలగా మారిపోతారు అంటూ విచారించింది.",speaker_1
wavs/utt_03845.wav,"ఇలా సంభాషించుకొని ఆ పక్షులు ఎగిరిపోయినై ఇదంతా శ్రద్దగా విని దూరదర్శి మనస్సులో పెట్టుకున్నాడు అన్నట్టుగానే ఓడ తీరం చేరుకునేసరికల్లా ఒక వన్నెల చిన్నెల, పంచకల్యాణి గట్టుమీద సిద్ధంగా ఉంది సరదాకొద్ది రూపధరుడు దాన్ని ఎక్కబోయాడు అప్పుడు రహస్యమెరిగిన దూరదర్శి ముందుకు ఉరికి దాని జీనులోవుండే, బాకు తీసి డొక్కలో పొడిచాడు దెబ్బతో గిల గిల తన్నుకుంటూ పంచకల్యాణి నేలని కూలింది అంతగా తను మక్కువపడిన ఆ గుఱ్ఱాన్ని మంత్రి పొడిచివేయడం రూపధరునికి కష్టమే అనిపించింది ఐనా తన మంచికోసమే ఇలా చేసివుంటాడని నమ్మకంతో ఊరుకున్నాడు.",speaker_2
wavs/utt_03846.wav,ఆ గండం గడిచిన తరువాత కోట చేరుకున్నారు రెండవ పక్షి చెప్పినట్టుగానే సరిగా ఒక గదిలో ఆకర్షణీయమైన మధుపర్కం అగుపించింది దానిని తీసి రూపధరుడు ధరించబోయాడు కాని అతని వెంబడే వుండి కనిపెట్టుతూవున్న దూరదర్శి గభీమని చేతిలోని మధుపర్కం లాక్కొని హోమగుండంలో పడవేశాడు అది చురచుర మండి పిడికెడు బుగ్గి ఐవూరుకుంది ఈ అపశకునపు పనికి రూపధరుడు చాలా నొచ్చుకున్నాడు కాని దూరదర్శిమీద నమ్మకంతో ఏమీ అనలేదు.,speaker_1
wavs/utt_03847.wav,కచేరి జరుగుతూ వుండగా స్వర్ణలత అకస్మికంగా పడిపోయింది ఆమె ముఖం పాలిపోవటం ఒక్క దూరదర్శికే తెలుసు అతడు వెంటనే ఆమెను లేవదీసి ముద్దు బెట్టుకున్నాడు అమెకు తిరిగి ఊపిరి వచ్చింది ఈవిడ్డూరం రూపధరునికి దుస్సుహమైంది మారు ఆలోచనలేకుండా దూరదర్శిని ఉరితీయమని అఙ్ఞాపించాడు.,speaker_2
wavs/utt_03848.wav,"ఉరితీసేముందు దూరదర్శి పక్షులు చెప్పిన వైనాలన్ని వెల్లడించాడు చివరిమాట, చెప్పడం పూర్తి అయేసరికల్లా అతడు నించున్నపాటున శిలావిగ్రహంగా మారిపోయాడు.",speaker_1
wavs/utt_03849.wav,ఇటువంటి మంత్రిని పోగొట్టుకున్నందుకు రూపధరుడి దుఃఖానికి అంతులేకపోయింది ఆ విగ్రహాన్ని తన పడకగదిలో స్థాపించి ఏనాటికైనా శాపవిముక్తి కలిగి నా దూరదర్శి మళ్ళి నాకు దక్కుతాడా అంటూ విలపింపసాగాడు.,speaker_2
wavs/utt_03850.wav,కొంతకాలానికి ఒకరోజున మునుపటి మూడుపక్షులు వచ్చి శిలావిగ్రహంపైన వాలినై వాటిలో అవి మానవ భాషలో ఇలా చెప్పుకొన్నై నిజమైన అభిమానమే వుంటే రాజు తనకు ప్రియమైన వస్తువును అర్పించగలిగితే మంత్రి బ్రతుకుతాడు అన్నది మొదటిపక్షి ఆ వస్తువేమిటి అని రెండవపక్షి అడిగేసరికి కొడుకును బలియిచ్చి ఆ రక్తం విగ్రహానికి అభిషేకించాలి అన్నది మొదటి పక్షి.,speaker_1
wavs/utt_03851.wav,"దగ్గరలోనే ఆడుకుంటున్న తన ఒక్కగానొక్క కొడుకును విగ్రహం వద్దకు తీసుకవచ్చి రూపధరుడు, కత్తిదూశాడు అతడు ఖడ్గంతో వేయబోయేసరికల్లా ఎవరో అతని చేయి పట్టుకొన్నట్టనిపించింది తలపైకెత్తి చూడగా పక్షులు మూడు లేవు వాటిస్థానే త్రిమూర్తులు నిలబడి వున్నారు మరుక్షణంలో వారూ అదృశ్యమైనారు మామూలురూపంలో మంత్రి దూరదర్శే తన చేయి పట్టుకుని వున్నాడు.",speaker_2
wavs/utt_03852.wav,షికారి.,speaker_1
wavs/utt_03853.wav,భద్రాచలం ప్రాంతమంతా గడ్డుమన్యం అది చీమలు దూరని చిట్టడవులతోనూ కాకులు దూరని కారడవులతోనూ నిండి వుంటింది ఆ అరణ్యాలలో బ్రహ్మాండమైన వృక్షాలు ఆకాశాన్ని అంటుతూ పట్టపగలే చిమ్మచీకటిగా వుంటుంది.,speaker_2
wavs/utt_03854.wav,"ఇటువంటి, మహారణ్యంలో పులులూ చిరుతలూ ఎలుగులూ తోడేళ్ళు మొదలైన వన్యమృగాలు స్వేచ్ఛగా సంచరిస్తూ వుంటై నాగుపాములు బుసలుకొట్టుకుంటూ పడగలెత్తి విహరిస్తూ వుంటై మహావృక్షాలపై సమస్తమైన పక్షిజాతులూ గూళ్లుకట్టుకొని నివసిస్తూ వుంటై.",speaker_1
wavs/utt_03855.wav,"ఐతే వేటగాండ్రకు సామన్యంగా అడవులకుపోయి ఇష్టమొచ్చిన జంతువులనుగాని పక్షులనుగాని, కొట్టి తెచ్చుకొవటం చేతనైవుండదు అడవులలోని, జంతువుల గమనాలన్ని బాగా తెలిసినవాళ్లు కొంతమంది ఉంటారు వాళ్లను షికారీ లంటారు ఈ షికారీలు జంతువుల జాడ చెబితే దాన్నిబట్టి వేటగాండ్రు మాటువేసి వాటిని కొడుతూవుంటారు.",speaker_2
wavs/utt_03856.wav,"ఒకప్పుడు, మాయవరం నుండి తంగవేలు అనే షికారి వచ్చి భద్రాచలప్రాంతంలో ఒక గట్టుమీద మకాం పెట్టాడు వచ్చినప్పటినుంచి అతనికి గొప్ప పేరు వచ్చేసింది అందుకని దొరలందరూ తంగవేలునే సలహా చేసేవారు తక్కిన షికారీలు పావలో అర్ధో చేతబెడితే చాలు తిండీ తిప్పలూ లేకుండా రోజల్లా దొరవారి వెనుక బానిస లాగా తిరుగుతారు తంగవేలు మట్టుకు అలాకాదు ఎవరైనాకాని అతని బసకు వచ్చి సలహా పొందవలసిందే.",speaker_1
wavs/utt_03857.wav,"తంగవేలు గుట్టమీద తన కుటీరం నుండి కదలనేకదలడు అక్కడ కూర్చునివుండి జ్యోతిష్కునిలాగా అడవి జంతువుల గమనాలన్ని తూ, చ తప్పకుండా, చెప్పగలడు ఫలాన అడవిలో ఫలానా దిక్కునుంచి పడమటివేపున ఉండే, వాగులోకి ఇన్ని అడుగుల ఎత్తు ఇన్ని అడుగుల పొడవుగల పెద్దపులి సాయంకాలం వేళ మూడూగంటల ఇరవైనిముషాలకు దప్పి తీర్చుకోవడానికి వస్తుంది అని తంగవేలు ముందుగానే వివరాలు చెప్పేవాడు వేటగాండ్రు గడియారం చూచుకొని అదేసమయానికి ఆ దిశగా వెళ్లి కనిపెట్టుకునివుంటే అతడు చెప్పిన కొలతల ప్రకారం ఆ పెద్దపులి కచ్చితంగా వచ్చితీరేది.",speaker_2
wavs/utt_03858.wav,ఇలా తంగవేలు చెప్పిన ప్రకారం వేటగాండ్రు జంతువులను పట్టబోయేవాళ్లు కాని చిత్రమేమిటో ఎంతకాలానికి ఒక్క జంతువూ వేటగాళ్లకు దొరకకుండా పోయింది.,speaker_1
wavs/utt_03859.wav,ఒకసారి ఒక జమీందారు తంగవేలు వద్దకు వచ్చి సలహాచేశాడు తంగవేలు మకాంచేసిన గుట్టకూ ఎదట అడవి ఉండే కొండకూ మధ్యని ఒక యేరున్నది ఆ యేటి ఇవతలనుంచే గురిచూచి కొట్టమని తంగవేలు వేటగాండ్రకు సలహా చెప్పేవాడు ఇప్పుడీ జమీందారుకూ అతడు అలానే సలహా చెప్పాడు.,speaker_2
wavs/utt_03860.wav,"ఐతే మనం ఇవతల గట్టుమీద, ఉండటంచేత గురి తప్పిపోవచ్చు అవతలగట్టుమీదనే వుండి కొట్టినట్టయితే ఒకవేళ గురితప్పి జంతువు పారిపోయినా దానిని వెంటాడి కొట్టవచ్చు అని తలిచి ఆ జమీందారు ఏరుదిగి అవతలి గట్టుకు పోయి పొంచివున్నాడు తంగవేలు చెప్పినట్టు సరిగా సాయంకాలం నాలుగు గంటల నలభై నిమిషాలకల్లా ఒక పెద్దపులి బయటకు రాసాగింది అది రెండడుగులు ముందుకు వేసిందో లేదో జమీందారు ఢాం అని తుపాకీ పేల్చాడు.",speaker_1
wavs/utt_03861.wav,"ఆ దెబ్బకు పులి బాబోయ్ కొట్టబోకు అని మనవ భాషలో అరుస్తూ క్రింద పడిపోయింది ఈ వింత చూచి, జమీందారుగారు పరివారంతోసహా పులివద్దకు పోగానే పులిచర్మం చించుకుని ఒకడు బైటకు వచ్చాడు వాని కాలికి దెబ్బతగిలి రక్తమండలమైంది జమీందారు వానికి కట్టుకట్టి స్తిమితపరిచాడు.",speaker_2
wavs/utt_03862.wav,"తరువాత వాడిని సంగతి సంధర్భాలు అడిగేసరికి స్వామీ మేము తంగవేలు నౌకర్లం మూడేసి తరాలకు సరిపడే సొమ్ము అతడు మాకు ఇచ్చివున్నాడు అందుకనే మేము ప్రాణాలకుతెగించి ఇలా అడవిమృగాల వేషాలతో సంచరిస్తూ వుంటాము యజమాని మాకు ఏరోజుకు ఆ రోజుప్రొద్దుటే ఎవళ్లు ఏజంతువు చర్మంలో దూరి ఎన్నిగంటలకు ఏ తావుకు రావాలో, చెబుతాడు ఆ ప్రకారం మేము ఇక్కడ సంచరించాలి అంటూ చిత్రమైన, తన చరిత్ర చెప్పాడు.",speaker_1
wavs/utt_03863.wav,మరునాడు జమీందారు తంగవేలు బసకు వెళ్లాడు కాని అప్పటికప్పుడే అతని కుటీరం ఖాళి ఐపోయి వున్నది.,speaker_2
wavs/utt_03864.wav,కపిధ్వజం.,speaker_1
wavs/utt_03865.wav,రామరావణాయుద్ధం ముగిసింది అన్నారు ముగియటమేకాదు శ్రీరాముడు రామావతారం చాలించి కృష్ణావతారం ఎత్తేశాడు.,speaker_2
wavs/utt_03866.wav,"అది ఉత్తుంగ మహాతరంగాలతో, కూడు కొనివున్న సముద్రతీరం ఆ సముద్రతీరానికి వచ్చి చూస్తున్నాడు అర్జునుడు ఈ సముద్రానికే కాబోలు, రాముడు పోగుచేసి తెచ్చిన కపిశ్రేష్ఠులంతా లంకకు వారథి కట్టారు కోతుల సాయం లేనిది ఒక్క, అడుగుకూడా వేయలేకపోయాడే, ఆ శ్రీరాముడు అంత చేతకానివాడిలాగా కనబడుతున్నాడే ఆ రాముడు నేనే ఐతేనా రెండు ఘడియలలో నా శరపరంపరతో వారథి నిర్మించివేసేవాడినికదూ ఈ పాటిపనికే ఆ మర్కట వీరులు మహాపర్వతాలు, దొర్లించుకువచ్చి క్రిందుమీదులు పడ్డారు అని ఈ విధంగా అత్మస్తుతి పరనింద చేసుకుంటూ కూర్చున్నాడు.",speaker_1
wavs/utt_03867.wav,అంతలోనే అక్కడికి వచ్చాడు అంజనేయులు ఎవరయ్యా నీవు ఏమిటి అంటున్నావు అని గద్దించాడు భుజం మీది గదను క్రిందికి దింపుతూ.,speaker_2
wavs/utt_03868.wav,"ఈ కోతి యేదో, వాగుతున్నదే సేతురక్షణకోసమేనా అది యిలా తిరుగులాడుతూవుంటా అని తనలో అనుకున్నాడు అర్జునుడు ఇలా అనుకుంటూ పైకిమాత్రం ఆంజనేయుని ప్రశ్నకు బదులుగా ఏమీ లేదు నీ రూపం ఎన్త సౌందర్యంగా ఉన్నదో వర్ణిస్తున్నా అన్నాడు.",speaker_1
wavs/utt_03869.wav,ఈ మాటలకు ఆంజనేయుడు ఉగ్రుడయ్యాడు ఏమిటీ నన్నే వెక్కిరిస్తున్నావ్ ఈ గధాధండం నీ శిరస్సుని వేయి ముక్కలు చేస్తుంది జాగ్రత్త అని హెచ్చరించాడు.,speaker_2
wavs/utt_03870.wav,జాగ్రత్తకేం ముందు నీవెవరవో చెప్పు పాండవమధ్యముడైన అర్జునుడు అడుగుతున్నాడు అన్నాడు గాండీవం మీటుతూ.,speaker_1
wavs/utt_03871.wav,మా భీముని సోదరుడవా అందుకనే మొదటి తప్పుగా క్షమించాను ఇటుపైన మాత్రం నా రాముని దూషించితివా నా వాలంవచ్చి నీ మెడకు ఉచ్చు బిగిస్తుంది అన్నాడు హనుమ.,speaker_2
wavs/utt_03872.wav,"ఓహో రాముని కుడిభుజమైన వాయుసుతుడవా నీవు చూడగానే అనుకొన్నానులే అన్నట్టు వారధి కట్టడానికి నీవూ మొశావుగా మహాపర్వతాలు చేతిలో వుండే తూణీరాలతో సేతుబంధనం చేయలేక పర్వతాలకోసం పరుగులెత్తించిన ఆ చేతకాని ప్రభువు నెట్లా, కొలిచారయ్యా మీరంతా అన్నాడు అర్జునుడు ఆ ఆ నా ప్రభువునే పరిహాసిస్తావుగా అంటూ గదను భుజంమీదకు ఎత్తబోయాడు ఆంజనేయుడు.",speaker_1
